Product_Name,Main_Category,Sub_Category,Discounted_Price,Actual_Price,Discount_Percentage,Savings_Amount,Rating,Rating_Count,Price_Range,Rating_Category,Discount_Category,Review_Volume,User_Name,Review_Title
"Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness, Cold & Cough Large Capacity for Room, Baby, Plants, Bedroom (2.4 L) (1 Year Warranty)",Home&Kitchen,Humidifiers,2249.0,3550.0,37,1301.0,4.0,3973.0,₹1000-2500,Good (3.5-4.0),Medium (25-50%),High (1K-10K),"Anshuk Pani,Sujit,Neeraj,M Sajan,Gabs,Kishore Bandi,Molly Papachan,Shrinidhi","So far so good,Good product.,good quality product and create ultra fine mist.,Can be a Great Product,Super,Works as described though difficult to refill water,good one,Amazing"
Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),Home&Kitchen,EggBoilers,699.0,1599.0,56,900.0,4.7,2300.0,₹500-1000,Excellent (4.5-5.0),High (50-75%),High (1K-10K),"Nitin G.,Veerasomachary,Roshan,Kunwar Indranshu Singh,suresh,Prerna,Arjun Kr. Sah,Jagadeesan","Amazing! Value for money!,Very easy to use,2 in 1,Good product,Easy to clean,Good product to buy and use,Easy to operate that is simple process,Worth"
"Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Black, White), Standard (5200100986)",Home&Kitchen,ElectricHeaters,1235.0,1499.0,18,264.0,4.1,203.0,₹1000-2500,Very Good (4.0-4.5),Low (0-25%),Medium (100-1K),"AV,Amazon Customer,Navneet raj,Vijay Pratap,Farid Kapasi,Vishwa Vijay,YOGENDRA KUMAR,A.M.","A good heater for tiny spaces,Good purchase,Best room heater in budget especially power saving,Handle to carry & a bit high stand would have been better additions to the product.,Nice little room heater.,Metal body with carbon heating element,Needs some care to handle when carry and use,good"
"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",Home&Kitchen,MiniFoodProcessors&Choppers,1349.0,2999.0,55,1650.0,3.8,441.0,₹1000-2500,Good (3.5-4.0),High (50-75%),Medium (100-1K),"Amazon Customer,Anurag Singh,SS BATRA,SWATI B.,Anil,M S P,Reena Rawat,Subhendu D.","Helpful for my mother,Do Not Buy this product,Very cute solid and comfortable 👌,Very efficient,Not operational product dispatched Also u cant cancel the order, received replacement working ok,Bottom bowl is low quality plastic & not as per in the picture,Overall good product,Good material product."
Crompton Amica 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation (White),Home&Kitchen,StorageWaterHeaters,6800.0,11500.0,41,4700.0,4.1,10308.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Very High (10K+),"Aryan Raj Singh,Akash Saini,Shalini Rani,Sayan Roy,vivek vishwakarma,NITIN,Mahesh singh,krishnareddy","Good product st this price,Good Product,Good product,Awesome product,Pipe is not there it's mentioned that pipe is with this order,Easy to install,best price.,Good,Good product"
"Eureka Forbes car Vac 100 Watts Powerful Suction Vacuum Cleaner with Washable HEPA Filter, 3 Accessories,Compact,Light Weight & Easy to use (Black and Red)",Home&Kitchen,HandheldVacuums,2099.0,2499.0,16,400.0,4.096584699453552,992.0,₹1000-2500,Very Good (4.0-4.5),Low (0-25%),Medium (100-1K),"Divya,Dr Nefario,Deekshith,Preeti,Prasanth R,Pradeep kashiram Tetgure.,Abhijin Janardhan,Prashant","Decent product,doesn't pick up sand,Ok ok,Must Buy,Good one for basic use with normal suction power,Super,First review,Perfect product for my car"
"KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temperature Cut-off with LED Indicator | Adjustable Height Control, Metallic Silver, Standard",Home&Kitchen,SandwichMakers,1699.0,1975.0,14,276.0,4.1,4716.0,₹1000-2500,Very Good (4.0-4.5),Low (0-25%),High (1K-10K),"Tabassum,Ark,AMIT GROVER,-,deshraj s.,Ankisha Mishra,NITIN,Jai goyal","Only for grill sandwich use cord length is too shorthort,Decent product, has some old flaws,Good 👍,Every home should have this,Weak body material,but overall good product,Good one with a small issue.,Trusted brand,Nice product but cord length had to be replaced..very short"
"Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small and Medium Area, 2000 Watts (White)",Home&Kitchen,FanHeaters,1069.0,1699.0,37,630.0,3.9,313.0,₹1000-2500,Good (3.5-4.0),Medium (25-50%),Medium (100-1K),"ASIF ANSARI,Amazon Customer,Shashank,p k kishen pejathaya,Rohit,Deepak Sarkar,sudhananda,Rahul sharma","Good product,Value for money,Auto cut is not working properly and fan continues even after auto cut...,Room heater,Worth of money,Budget friendly,Best room heater,Not satisfied with the product"
"Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Cool/Warm/Hot Air Selector | Over Heat Protection | ISI Certification, White",Home&Kitchen,FanHeaters,1349.0,2495.0,46,1146.0,3.8,166.0,₹1000-2500,Good (3.5-4.0),Medium (25-50%),Medium (100-1K),"Alok Vajpayee,Amazon Customer,Pilot Muhammed M Khan,pradeep Verma,RNMISHRA,Takshak Tathagat,Amazon Customer,Anamika Nagpal","Worth Buying,Very good,Good and sturdy room heater with compact design.,Inalsa Hotty Heater,Good for winter,Don't buy it go for Amazon brand,Package,Decent"
Havells Zella Flap Auto Immersion Rod 1500 Watts,Home&Kitchen,ImmersionRods,1499.0,3500.0,57,2001.0,4.1,303.0,₹1000-2500,Very Good (4.0-4.5),High (50-75%),Medium (100-1K),"Jignesh malvi,Garry,sonu,Amazon Customer,SANJAY PATEL,SANJIV KUMAR,Md Nafis Ansari,Subhash kushwaha","product good but service bad unexpected,Its good,Very nice product,Efficient Product,Nice,Very good and useful product as expected before buy.,Handle length is too good you can use whole dram,Very fast heating"
"iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black)",Home&Kitchen,SandwichMakers,2092.0,4600.0,55,2508.0,4.3,562.0,₹1000-2500,Very Good (4.0-4.5),High (50-75%),Medium (100-1K),"Srishty,Somesh Bandopadhyay,sowjanya,pritamsharma,Jaseyfiroz,Basanth Balram,Prem,Ritesh Mehta","Nice Product,Three options (toaster/grill/waffle maker) are  neatly packed into this readily usable device.,Product arrived in under 24 hrs...yet to test it,Good Quality,Very nice,Don't know why I waited so long to get this!,Value for money,Good quality, could have been somewhat lower in price"
"Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black)",Home&Kitchen,Wet-DryVacuums,3859.0,10295.0,63,6436.0,3.9,8095.0,₹2500-5000,Good (3.5-4.0),High (50-75%),High (1K-10K),"Sunny Senpai,Prashant,chetna,Surendran,Harisha,Raju Gupta,Shabazuddin,Defence aspirant","Great value,Very Nice product,Very good product at reasonable price,Nice Product. Cost efficient,Value for money,good product for the price,very powerfull motor best product i like it,Good product"
"MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Multi color) (MULTI MIXER 6 BLED)",Home&Kitchen,JuicerMixerGrinders,499.0,2199.0,77,1700.0,2.8,109.0,Under ₹500,Poor (≤3.0),Very High (75%+),Medium (100-1K),"Yashvant Gote,Nargis Sultana,S.I.KUMAR,Ravi,Lokesh Hegde,Abhinav Anand,Any babar,Sarada peram","Portable but not much powerful,not so good. power back up is very poor.its more like a toy for my 9 years old girl.,500 rs ok,Don't be fooled by ratings, not a good product,Not recommended,Worst Battery, no use,It is affordable .,User friendly blender, Recommended to buy nice products"
Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),Home&Kitchen,CeilingFans,1804.0,2380.0,24,576.0,4.0,15382.0,₹1000-2500,Good (3.5-4.0),Low (0-25%),Very High (10K+),"David,Pujeshwar Sharma,Abhishek,U can buy,Ravinder singh,Gururaj B.,suresh,Jaswalshashi","Good Fan for this Price,Good fan with high speed,A decent product for the price.,Good,Good in price,Very happy with Amazon,Good,Good"
"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)",Home&Kitchen,JuicerMixerGrinders,6525.0,8820.0,26,2295.0,4.5,5137.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),High (1K-10K),"Arjun A,shwetha murthy,rahul,Jubaida H.,Hemali Thacker,Amazon Customer,Alexis engg and mktg Pvt ltd,Amazon Customer","Best mixer juicer,Nice,Best product in this price,Good Product, can buy it.,Very easy to handle and very sturdy mixer,Realy great product... Noone providing such heavy motor.,Good product,Value for Money"
Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen,WaterFilters&Purifiers,4999.0,24999.0,80,20000.0,4.6,124.0,₹2500-5000,Excellent (4.5-5.0),Very High (75%+),Medium (100-1K),"Manish Mehekare,Rajesh,Nitesh singh,Lalit,Prathamesh poojari,Charan,santhakumar,Nikhil Bhagat","service is excellent,  installation guy is very professional,  I liked the service,Amazing,Value for money,Nice product,Water is clean and tasty also. Its cleans very well,Good. Happy with the installation,Nice product at affordable price.,Affordable and we'll functioning R.O."
Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,Home&Kitchen,DripCoffeeMachines,1189.0,2400.0,50,1211.0,4.1,618.0,₹1000-2500,Very Good (4.0-4.5),Medium (25-50%),Medium (100-1K),"Subhajit Sadhu,Indrajit Sarkar,Ashwath,Dorje,Harish R.,Jana,Amazon Customer,Viknesh Harren","Okay to use,Good value for a well finished product - recommended,Do not buy this product,Better than expected.,Best carafe from amazon,Build quality is not that great,Replacement parts not available or sold for twice as much as the value of the entire product,Good product"
"Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate Grey & Black, 2000 Watt)",Home&Kitchen,FanHeaters,2590.0,4200.0,38,1610.0,4.1,63.0,₹2500-5000,Very Good (4.0-4.5),Medium (25-50%),Low (<100),"Kanwar Singh,mukesh bajpai,Deepak Kumar,sreekanth veerla,Divyesh Patel,Jitendra Kumar singh,MAHESH L,Amazon Customer","no,Good and reliable product 👍,Overall very fine Quality,Useful product helped my family a lot in winter,Operating switch is too hard for aged person,Sabse badhiya,Good product,Good product at this price"
!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!,Home&Kitchen,FanHeaters,899.0,1599.0,44,700.0,3.4,15.0,₹500-1000,Fair (3.0-3.5),Medium (25-50%),Low (<100),"Vivek,Amazon Customer,Kundan,Rajan kumar,chaman prakash,Amazon Customer,Chinna,Dhaval","It's working perfect,Excellent 👍🤠 piece,Value for money,Very good product,Good product,Good Quality 👌,Late delivery 12 days,Totally money West"
"Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body)",Home&Kitchen,FanHeaters,998.0,2999.0,67,2001.0,4.6,9.0,₹500-1000,Excellent (4.5-5.0),High (50-75%),Low (<100),"Chanchal Gurjar,Shyam,Lalit Garg,Anil Kumar,PREM NATH,SURESH,VIJAY K.","It's good,Happy to purchase,Product is really good.,It was excellent,Very Good Product,Heater,The final finish product is not  elegant."
"Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey",Home&Kitchen,LaundryBaskets,998.06,1282.0,22,283.94000000000005,4.2,7274.0,₹500-1000,Very Good (4.0-4.5),Low (0-25%),High (1K-10K),"Amit Singh,RN,Madhuri,SHUKDEB P.,Mano,Harsha,mahamod sharif,Bhavesh Soni","Nice product,Ok,The lid could be more sturdier. Very thin plastic.,Not very good,Fine,Excellent product,Quality,Very good quality product,can store a week laundary"
ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty,Home&Kitchen,CeilingFans,1099.0,1990.0,45,891.0,3.9,5911.0,₹1000-2500,Good (3.5-4.0),Medium (25-50%),High (1K-10K),"Ravi,Pasala Eswararao,Verified User,Azarudeen,Shubham,venkatesh,VELMURUGAN,kutty","Decently priced fan,Power saving fan low super qwality,Nice one, go for it,Fan rod was missing,Overall good fan at this price,Good,Love it .. nice product,Okay"
Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe,Home&Kitchen,"PressureWashers,Steam&WindowCleaners",5999.0,9999.0,40,4000.0,4.2,170.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Medium (100-1K),"Ravinder kumar,Ashok,tejas,seema,HARSHVARDHAN,Shubham kushwah,Saurabh Patwa,Shreyans Jain","It is very good,Good product,Just go for it,Good product,Value For Money.,Good product easy to use,Pressure is very good but mtr shows 115bar,Nice Product."
"AMERICAN MICRONIC- Imported Wet & Dry Vacuum Cleaner, 21 Litre Stainless Steel with Blower & HEPA filter, 1600 Watts 100% Copper Motor 28 KPa suction with washable reusable dust bag (Red/Black/Steel)-AMI-VCD21-1600WDx",Home&Kitchen,Wet-DryVacuums,8886.0,11850.0,25,2964.0,4.2,3065.0,Above ₹5000,Very Good (4.0-4.5),Low (0-25%),High (1K-10K),"A.sh,Jp,Junaid Yaseen,Maya sutar,Andrabi,praveen elangovan,Satpreet Singh,Amazon Customer","Best in its price range,Best suction power,Domestic Beast,Very good suction power and efficient,Beast of a Vaccum Cleaner 🔥💯,Good built quality,Nice product with good suction power,Great Product"
"Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Sweaters, Blankets, Jackets Remover Pill Remover from Carpets, Curtains (Pack of 1)",Home&Kitchen,LintShavers,475.0,999.0,52,524.0,4.1,1021.0,Under ₹500,Very Good (4.0-4.5),High (50-75%),High (1K-10K),"vipin,Bhavana Rangarajan,Raj,Dimple Aggarwal,Jaidev,Harsh pandit,MAHESH CHOUDHARY,Sheetal Pandita","Good,It's a good product. Go for it.,Easy to use,Good product, but quality is ok ok,Value for money,Gave new life to my old clothes-magical,I could not believe that this product is so good ✨✨,Good for woolen clothes"
"Instant Pot Air Fryer, Vortex 2QT, Touch Control Panel, 360° EvenCrisp™ Technology, Uses 95 % less Oil, 4-in-1 Appliance: Air Fry, Roast, Bake, Reheat (Vortex 1.97Litre, Black)",Home&Kitchen,AirFryers,4995.0,20049.0,75,15054.0,4.8,3964.0,₹2500-5000,Excellent (4.5-5.0),High (50-75%),High (1K-10K),"nikhil,Rituja Ray,Prasan Krishnan Karthikeyan,Amazon Customer,Georgy Mathew,Vikas Kakkar,KANNAN P,Placeholder","Loved it,Good product,Good product,It's easy to use.,Fine product,Awesome Product,Nice product & user friendly,Correct size and easy to use."
HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Home&Kitchen,WaterFilters&Purifiers,13999.0,24850.0,44,10851.0,4.4,8948.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),High (1K-10K),"vaibhav anand,Debendra Nath Ghosh,gtnishanth,Sk rahil,Sunder s.,Rajesh Aswasthan,Sudeshna Aguan,Bhanu yadav","Sound is pretty annoying,Best Normal Water Purifier,Good product,Good,Good,Perfect product for a small family..,It’s a nice mid budget by product.,Great product truely satisfied"
"Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 LPH Water Purifier for Home, Black",Home&Kitchen,WaterFilters&Purifiers,8499.0,16490.0,48,7991.0,4.3,97.0,Above ₹5000,Very Good (4.0-4.5),Medium (25-50%),Low (<100),"Amazon Customer,Ushanandhini M,DGS Engineering solutions,Indrajeet Ghosh,AA,himanshu madhani,Ankit Gupta,Avinash singh","Livpure water filter reviews,Good product,overall good product, works great,Livepure Water purifier,Excellent.,Amazing product,Superb performance,Very good"
"Philips Hi113 1000-Watt Plastic Body Ptfe Coating Dry Iron, Pack of 1",Home&Kitchen,DryIrons,949.0,975.0,3,26.0,4.3,7223.0,₹500-1000,Very Good (4.0-4.5),Low (0-25%),High (1K-10K),"Bharath,Yuvraj Mane,Aruna kumari,Kalpesh Rampariya,rohini,Vinod,Dinesh C Dwivedi,Prabhat Sharma","Good,Good product,Heating is less,Good and quality product.,Excellent product,Very good,Easy to use, better in performance,Superb Project 🥰"
Kuber Industries Round Non Woven Fabric Foldable Laundry Basket|Toy Storage Basket|Cloth Storage Basket With Handles| Capicity 45 Ltr (Grey & Black)-KUBMART11446,Home&Kitchen,LaundryBaskets,395.0,499.0,21,104.0,4.0,330.0,Under ₹500,Good (3.5-4.0),Low (0-25%),Medium (100-1K),"9640185788,Piyush Mishra,Vickie,Sakshi gupta,Srinivas,Lovraj V.,Rakshitha,Sandeep Kumar Yadav","Kids toys,Value for money, good product in this range,Can go for this one,Good,Nice,Ok,Ok,Durable and bigger than my expectations"
"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home&Kitchen,StandMixerAccessories,635.0,635.0,0,0.0,4.3,4570.0,₹500-1000,Very Good (4.0-4.5),,High (1K-10K),"Sunil Khandagale,Shamim,HARI.M,Malini,Kusal Srinivas,mkrishnanpillai,Suresh Babu,poongodi","Good,Goos product which you can trust,Good,Cost effective,Good,Ok,Very good product,Quality"
"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey)",Home&Kitchen,DryIrons,717.0,1390.0,48,673.0,4.0,4867.0,₹500-1000,Good (3.5-4.0),Medium (25-50%),High (1K-10K),"Sachin Sahu,Arpita Panja,Rajesh verma,Mr. Girish Merwade,ravindra kr nayak,Venky,Aashish,Gyar Singh","Not so good,Good,Best best from market.,Very good iron,V Good,Light weight value for money,Really good iron at this price,Overall good."
"ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner, 2022 New Launch, Most Powerful Suction, Covers 2000+ Sq. Ft in One Charge, Advanced dToF Technology with OZMO Mopping (DEEBOT N8) - White",Home&Kitchen,RoboticVacuums,27900.0,59900.0,53,32000.0,4.4,5298.0,Above ₹5000,Very Good (4.0-4.5),High (50-75%),High (1K-10K),"Jaydeep,Jayakrishnan R","A perfect balance of price and performance,Great Suction and above average mopping | Good Buy"
"Kent Gold, Optima, Gold+ Spare Kit",Home&Kitchen,WaterCartridges,649.0,670.0,3,21.0,4.1,7786.0,₹500-1000,Very Good (4.0-4.5),Low (0-25%),High (1K-10K),"Shivraj,Subham,yedukondalu,MOHD MOHSIN,Jagdish Joshi,sam,M.Bharadwaj Phani Datta,BHARAMAPPA","Good quality, plz add 1 syringe with this kit,Original product,Genuine product,very good product,nice,good product,Good product no issues,ಉತ್ತಮ"
AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin (6-Layer Filtration),Home&Kitchen,WaterPurifierAccessories,193.0,399.0,52,206.0,3.6,37.0,Under ₹500,Good (3.5-4.0),High (50-75%),Low (<100),"Vasanta Koli,Vaibhav baid,Sanjana,Ajay Singh,RAMA KRISHNA T K,Dr.Vishwanath Akku,ujjwal kumar banerjee,basu gk","Filter not effective,The best water purifier,Worth for money,Best water purifier,Sheer waste of money,Fits well for kitchen faucet,Lousy product,Waste of money"
